runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.start.vector2,param.finish.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem1,19977,2819999,10,EditableImage,110; 201,358; 426,0.435294; 0.87451; 0.337255,0.7000000000000001,Enum.ImageCombineType.BlendSourceOver
1,20024,3209990,10,EditableImage,228; 47,453; 367,0.698039; 0.0313726; 0.886275,0.2,Enum.ImageCombineType.Overwrite
1,30036,2990012,10,EditableImage,219; 108,368; 358,0.192157; 0.380392; 0.254902,0.7000000000000001,Enum.ImageCombineType.AlphaBlend
1,20024,3340003,10,EditableImage,96; 152,442; 301,0.972549; 0.403922; 0.388235,0.4,Enum.ImageCombineType.BlendSourceOver
1,29989,4359987,10,EditableImage,122; 7,295; 294,0.372549; 0.682353; 0.270588,0.6000000000000001,Enum.ImageCombineType.BlendSourceOver
1,29989,2210029,10,EditableImage,222; 134,268; 380,0.815686; 0.701961; 0.713726,0.8,Enum.ImageCombineType.Overwrite
1,29989,4469976,10,EditableImage,69; 23,502; 315,0.196078; 0.784314; 0.0627451,0.8,Enum.ImageCombineType.BlendSourceOver
1,29989,5639997,10,EditableImage,65; 58,380; 479,0.305882; 0; 0.141176,0.2,Enum.ImageCombineType.BlendSourceOver
1,29989,3049989,10,EditableImage,42; 10,294; 294,0.0980392; 0.2; 0.176471,0.1,Enum.ImageCombineType.BlendSourceOver
1,49966,4070020,10,EditableImage,126; 93,312; 324,0.0156863; 0.411765; 0.611765,0.30000000000000004,Enum.ImageCombineType.Add
1,40001,4079985,10,EditableImage,34; 145,387; 398,0.980392; 0.470588; 0.0862745,0.9,Enum.ImageCombineType.AlphaBlend
1,29989,3569993,10,EditableImage,98; 34,472; 440,0.254902; 0.454902; 0.25098,0.8,Enum.ImageCombineType.Multiply
1,29989,2729986,10,EditableImage,186; 26,259; 307,0.137255; 0.2; 0.34902,0.30000000000000004,Enum.ImageCombineType.BlendSourceOver
1,40001,4590024,10,EditableImage,136; 211,491; 392,0.811765; 0.529412; 0.686275,0.1,Enum.ImageCombineType.BlendSourceOver
1,50013,3510016,10,EditableImage,38; 187,424; 310,0.423529; 0.0470588; 0.643137,0.7000000000000001,Enum.ImageCombineType.Multiply
1,29989,2460043,10,EditableImage,233; 168,285; 466,0.313726; 0.615686; 0.937255,0.2,Enum.ImageCombineType.Multiply
1,20024,2319972,10,EditableImage,242; 135,340; 338,0.713726; 0.784314; 0.454902,0.1,Enum.ImageCombineType.Overwrite
1,50013,3590016,10,EditableImage,202; 173,315; 443,0.415686; 0.890196; 0.462745,0.2,Enum.ImageCombineType.AlphaBlend
1,30036,2550008,10,EditableImage,194; 27,486; 293,0.941176; 0.00392157; 0.0470588,0.6000000000000001,Enum.ImageCombineType.Overwrite
1,19977,2080016,10,EditableImage,131; 246,292; 444,0.639216; 0.627451; 0.760784,0.2,Enum.ImageCombineType.Multiply
1,19977,3369991,10,EditableImage,47; 70,455; 390,0.823529; 0.843137; 0.639216,0.8,Enum.ImageCombineType.Multiply
1,30036,4510023,10,EditableImage,242; 91,511; 453,0.776471; 0.94902; 0.85098,0.6000000000000001,Enum.ImageCombineType.BlendSourceOver
1,50013,6709993,10,EditableImage,248; 27,506; 479,0.105882; 0.137255; 0.94902,0.9,Enum.ImageCombineType.Overwrite
1,30036,3310014,10,EditableImage,232; 179,384; 424,0.905882; 0.278431; 0.145098,0.9,Enum.ImageCombineType.Multiply
1,29989,3540004,10,EditableImage,242; 24,310; 455,0.835294; 0.709804; 0.952941,0.9,Enum.ImageCombineType.AlphaBlend
1,29989,2060039,10,EditableImage,217; 220,412; 303,0.682353; 0.529412; 0.407843,0,Enum.ImageCombineType.Multiply
1,59978,3869972,10,EditableImage,197; 76,293; 404,0.341176; 0.780392; 0.270588,0.7000000000000001,Enum.ImageCombineType.Overwrite
1,40001,3200025,10,EditableImage,10; 238,297; 354,0.905882; 0.196078; 0.211765,0,Enum.ImageCombineType.Multiply
1,59978,5119993,10,EditableImage,166; 2,361; 496,0.517647; 0.839216; 0.662745,0.8,Enum.ImageCombineType.Multiply
1,29989,7040008,10,EditableImage,21; 210,477; 425,0.627451; 0.619608; 0.403922,0.2,Enum.ImageCombineType.Add
1,20024,2400019,10,EditableImage,18; 177,287; 448,0.788235; 0.917647; 0.388235,0.6000000000000001,Enum.ImageCombineType.AlphaBlend
1,29989,2819999,10,EditableImage,249; 189,500; 401,0.627451; 0.827451; 0.772549,0.7000000000000001,Enum.ImageCombineType.BlendSourceOver
1,29989,3329991,10,EditableImage,5; 169,349; 340,0.0862745; 0.0235294; 0.137255,0.2,Enum.ImageCombineType.Multiply
1,19977,3370038,10,EditableImage,22; 22,401; 376,0.85098; 0.462745; 0.521569,0.8,Enum.ImageCombineType.Overwrite
1,20024,3989973,10,EditableImage,97; 201,508; 390,0.776471; 0.364706; 0.74902,0.4,Enum.ImageCombineType.BlendSourceOver
1,20024,3609993,10,EditableImage,48; 131,469; 317,0.713726; 0.992157; 0.596078,0.9,Enum.ImageCombineType.Multiply
1,10012,2680021,10,EditableImage,215; 71,402; 270,0.45098; 0.733333; 0.54902,0.4,Enum.ImageCombineType.Add
1,30036,7420034,10,EditableImage,233; 5,431; 447,0.482353; 0.956863; 0.772549,0.9,Enum.ImageCombineType.Add
1,29989,4580012,10,EditableImage,15; 114,458; 275,0.937255; 0.0745098; 0.160784,0.9,Enum.ImageCombineType.AlphaBlend
1,20024,2980000,10,EditableImage,23; 250,380; 369,0.933333; 0.313726; 0.188235,0.5,Enum.ImageCombineType.Multiply
1,59978,4539965,10,EditableImage,152; 70,419; 486,0.827451; 0.984314; 0.227451,0.8,Enum.ImageCombineType.Multiply
1,69989,5170005,10,EditableImage,54; 104,467; 481,0.894118; 0.654902; 0.14902,0.8,Enum.ImageCombineType.BlendSourceOver
1,19977,2759975,10,EditableImage,28; 211,284; 358,0.898039; 0.47451; 0.945098,0.30000000000000004,Enum.ImageCombineType.Overwrite
1,19977,2870011,10,EditableImage,69; 13,317; 296,0.654902; 0.466667; 0.678431,0,Enum.ImageCombineType.Multiply
1,20024,4850003,10,EditableImage,23; 161,487; 477,0.141176; 0.494118; 0.658824,0.9,Enum.ImageCombineType.BlendSourceOver
1,19977,2779998,10,EditableImage,243; 86,297; 437,0.545098; 0.396078; 0.737255,0.30000000000000004,Enum.ImageCombineType.Multiply
1,40001,1899992,10,EditableImage,193; 153,311; 259,0.0705882; 0.294118; 0.576471,0.8,Enum.ImageCombineType.Multiply
1,29989,3129989,10,EditableImage,215; 190,439; 267,0.788235; 0.152941; 0.219608,0.1,Enum.ImageCombineType.Add
1,29989,2779998,10,EditableImage,216; 20,433; 305,0.0156863; 0.580392; 0.0392157,0.8,Enum.ImageCombineType.Overwrite
1,20024,2940000,10,EditableImage,235; 246,285; 392,0.8; 0.270588; 0.494118,0.1,Enum.ImageCombineType.Add
1,29989,3680029,10,EditableImage,3; 4,320; 372,0.317647; 0.607843; 0.203922,0.9,Enum.ImageCombineType.BlendSourceOver
1,29989,3990019,10,EditableImage,121; 15,291; 406,0.333333; 0.768627; 0.360784,0.1,Enum.ImageCombineType.Overwrite
1,19977,3660005,10,EditableImage,129; 79,483; 507,0.211765; 0.462745; 0.627451,0.4,Enum.ImageCombineType.Multiply
1,29989,2610032,10,EditableImage,149; 196,399; 343,0.784314; 0.372549; 0.164706,0.6000000000000001,Enum.ImageCombineType.AlphaBlend
1,50013,2969988,10,EditableImage,45; 242,259; 428,0.282353; 0.552941; 0.52549,0.1,Enum.ImageCombineType.BlendSourceOver
1,29989,5459972,10,EditableImage,132; 153,385; 486,0.972549; 0.247059; 0.341176,0.2,Enum.ImageCombineType.Add
1,40001,3879983,10,EditableImage,138; 246,387; 479,0.6; 0.403922; 0.780392,0.4,Enum.ImageCombineType.AlphaBlend
1,40001,2470008,10,EditableImage,205; 51,405; 277,0.556863; 0.992157; 0.180392,0.5,Enum.ImageCombineType.Overwrite
1,30036,3820006,10,EditableImage,73; 195,394; 258,0.662745; 0.113725; 0.396078,0.6000000000000001,Enum.ImageCombineType.BlendSourceOver
1,40001,2350007,10,EditableImage,177; 186,412; 377,0.933333; 0.729412; 0.207843,0.6000000000000001,Enum.ImageCombineType.AlphaBlend
1,20024,3760029,10,EditableImage,1; 150,389; 471,0.101961; 0.270588; 0.509804,0.7000000000000001,Enum.ImageCombineType.AlphaBlend
1,30036,3060001,10,EditableImage,162; 121,273; 478,0.521569; 0.54902; 0.188235,0.5,Enum.ImageCombineType.Multiply
1,19977,2509961,10,EditableImage,169; 216,355; 376,0.501961; 0.772549; 0.027451,0.4,Enum.ImageCombineType.BlendSourceOver
1,30036,2709963,10,EditableImage,222; 238,416; 283,0.627451; 0.443137; 0.439216,0.2,Enum.ImageCombineType.Add
1,40001,3799983,10,EditableImage,55; 123,281; 460,0.0509804; 0.933333; 0.952941,0.5,Enum.ImageCombineType.Overwrite
1,20024,2619997,10,EditableImage,162; 255,377; 262,0.560784; 0.0313726; 0.6,0.7000000000000001,Enum.ImageCombineType.BlendSourceOver
1,9966,2910011,10,EditableImage,184; 201,426; 279,0.431373; 0.858824; 0.270588,0.6000000000000001,Enum.ImageCombineType.Add
1,29989,3460004,10,EditableImage,181; 71,342; 289,0.2; 0.298039; 0.0745098,0.7000000000000001,Enum.ImageCombineType.AlphaBlend
1,29989,2550008,10,EditableImage,229; 106,458; 309,0.152941; 0.0509804; 0.956863,0.9,Enum.ImageCombineType.Multiply
1,20024,2889988,10,EditableImage,242; 162,371; 382,0.411765; 0.964706; 0.145098,0,Enum.ImageCombineType.AlphaBlend
1,30036,4110020,10,EditableImage,184; 5,386; 350,0.368627; 0.247059; 0.0156863,0,Enum.ImageCombineType.AlphaBlend
1,29989,4000031,10,EditableImage,168; 9,468; 445,0.321569; 0.556863; 0.027451,0.8,Enum.ImageCombineType.Multiply
1,29989,5250006,10,EditableImage,218; 75,425; 361,0.0862745; 0.176471; 0.219608,0.7000000000000001,Enum.ImageCombineType.Add
1,29989,3159978,10,EditableImage,166; 41,276; 305,0.647059; 0.298039; 0.184314,0.6000000000000001,Enum.ImageCombineType.AlphaBlend
1,50013,3449992,10,EditableImage,73; 176,261; 411,0.686275; 0.290196; 0.780392,0.9,Enum.ImageCombineType.Overwrite
1,20024,3999984,10,EditableImage,4; 126,299; 396,0.0588235; 0.192157; 0.980392,0.30000000000000004,Enum.ImageCombineType.Add
1,19977,4490000,10,EditableImage,100; 126,298; 457,0.0941176; 0.427451; 0.564706,0.1,Enum.ImageCombineType.AlphaBlend
